,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,dominant_topic
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.07,0.07,0.5,0.07,0.07,0.07,0.07,0.07,2
10,0.09,0.09,0.09,0.09,0.37,0.09,0.09,0.09,4
10,0.37,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
10,0.09,0.37,0.09,0.09,0.09,0.09,0.09,0.09,1
10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.35,7
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.09,0.09,0.09,0.34,0.09,0.09,0.09,0.09,3
10,0.09,0.09,0.34,0.09,0.09,0.09,0.09,0.09,2
10,0.32,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
10,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.1,2
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.06,0.06,0.06,0.06,0.06,0.06,0.59,0.06,6
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.05,0.05,0.05,0.05,0.05,0.05,0.64,0.05,6
10,0.64,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.09,0.09,0.09,0.09,0.09,0.35,0.09,0.09,5
10,0.11,0.11,0.11,0.26,0.11,0.11,0.11,0.11,3
10,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.26,7
10,0.11,0.11,0.11,0.11,0.11,0.11,0.26,0.11,6
10,0.11,0.11,0.11,0.26,0.11,0.11,0.11,0.11,3
10,0.11,0.11,0.11,0.11,0.11,0.25,0.11,0.11,5
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.61,7
10,0.09,0.39,0.09,0.09,0.09,0.09,0.09,0.09,1
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.09,0.09,0.09,0.09,0.37,0.09,0.09,0.09,4
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.08,0.46,0.08,0.08,0.08,0.08,0.08,0.08,1
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.68,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0
10,0.06,0.06,0.55,0.06,0.06,0.06,0.06,0.06,2
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.08,0.08,0.08,0.08,0.08,0.08,0.44,0.08,6
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.64,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
10,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.49,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.51,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.07,0.07,0.48,0.07,0.07,0.07,0.07,0.07,2
11,0.11,0.11,0.11,0.11,0.11,0.21,0.11,0.11,5
11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.21,7
11,0.11,0.11,0.21,0.11,0.11,0.11,0.11,0.11,2
11,0.11,0.11,0.11,0.21,0.11,0.11,0.11,0.11,3
11,0.11,0.11,0.11,0.11,0.11,0.21,0.11,0.11,5
11,0.21,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0
11,0.11,0.11,0.11,0.11,0.11,0.11,0.21,0.11,6
11,0.11,0.11,0.11,0.11,0.21,0.11,0.11,0.11,4
11,0.11,0.11,0.21,0.11,0.11,0.11,0.11,0.11,2
11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.21,7
11,0.21,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0
11,0.11,0.11,0.11,0.11,0.11,0.11,0.2,0.11,6
11,0.11,0.11,0.11,0.11,0.2,0.11,0.11,0.11,4
11,0.09,0.39,0.09,0.09,0.09,0.09,0.09,0.09,1
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.05,0.05,0.05,0.05,0.05,0.62,0.05,0.05,5
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.07,0.07,0.5,0.07,0.07,0.07,0.07,0.07,2
11,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.37,7
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.11,0.11,0.11,0.11,0.11,0.21,0.11,0.11,5
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.08,0.08,0.45,0.08,0.08,0.08,0.08,0.08,2
11,0.08,0.08,0.08,0.08,0.44,0.08,0.08,0.08,4
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.1,0.29,0.1,0.1,0.1,0.1,0.1,0.1,1
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.04,0.04,0.04,0.04,0.04,0.7,0.04,0.04,5
11,0.68,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.52,7
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.08,0.08,0.08,0.08,0.08,0.44,0.08,0.08,5
11,0.09,0.09,0.09,0.09,0.09,0.09,0.39,0.09,6
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.08,0.08,0.41,0.08,0.08,0.08,0.08,0.08,2
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.04,0.04,0.04,0.04,0.04,0.7,0.04,0.04,5
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.46,7
11,0.45,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.08,0.08,0.47,0.08,0.08,0.08,0.08,0.08,2
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.39,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0
11,0.09,0.09,0.09,0.09,0.09,0.09,0.39,0.09,6
11,0.06,0.06,0.61,0.06,0.06,0.06,0.06,0.06,2
11,0.07,0.07,0.07,0.07,0.5,0.07,0.07,0.07,4
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.06,0.06,0.06,0.06,0.55,0.06,0.06,0.06,4
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.05,0.62,0.05,0.05,0.05,0.05,0.05,0.05,1
11,0.07,0.07,0.07,0.53,0.07,0.07,0.07,0.07,3
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.52,7
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.64,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.64,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0
